"","ID","Time","Clim.ID","sites","Latitude","Longitude","Temp.Mn.Sprg","Temp.Mn.Summ","Temp.Mn.Fall","Temp.Mn.Wint","Prec.Mn.Sprg","Prec.Mn.Summ","Prec.Mn.Fall","Prec.Mn.Wint"
"97",1,17,30442,"JACKSON",37.4331,-85.7238,-1.25799997188151,18.7739995803684,-1.96133328949412,-21.8093328458567,464.460006920993,384.860005734861,526.92000785172,337.560005030036
"98",1,17,25930,"KELLNERS",44.238056,-87.848056,-17.5316662748034,2.07266662033896,-19.5196662303681,-34.1356659036751,139.440002077818,286.720004272461,153.740002290905,44.1000006571412
"99",1,17,23990,"KYLENLK",47.35,-91.8,-23.4219994764775,-7.35066650236646,-25.7223327583944,-37.4613324960073,69.5600010365248,408.740006090701,90.1800013437867,21.3600003182888
"100",1,17,36891,"LKANNIE",27.2,-81.416667,18.6959995821118,25.52999942936,19.7749995579943,12.2086663937817,194.780002902448,522.300007782876,234.920003500581,172.700002573431
"101",1,17,29135,"MUSCOTAA",39.53,-95.513333,-3.70533325051268,18.197999593243,-6.00466653245191,-26.6066660719613,241.380003596842,274.08000408411,210.54000313729,69.5000010356307
"102",1,17,27889,"OTISVILL",41.4749,-74.5162,-12.6533330505093,5.3709998799488,-11.7746664034824,-28.1583327039455,357.980005334318,508.680007579923,421.500006280839,240.520003584027
"103",1,17,34927,"PATSCHKE",30.366667,-97.116667,15.3339996572584,27.6959993809462,13.6059996958822,-1.86366662501047,189.880002829432,161.360002404451,389.42000580281,328.640004897118
"104",1,17,31077,"PWFTSWAL",36.6,-90.583333,1.01866664389769,21.2783328577255,-1.12799997478724,-21.4203328545516,367.280005472898,313.120004665852,437.660006521642,309.520004612207
"105",1,17,32376,"QUICKSND",34.326389,-84.865278,4.858666558067,21.5999995172024,4.60333323044081,-13.0926663740228,501.460007472336,387.060005767643,580.200008645654,492.000007331371
"106",1,17,31104,"ROCKYHOC",36.166667,-76.683333,1.99766662201534,19.4976662308599,4.80066655936341,-9.44533312221368,400.180005963147,404.780006031692,445.400006636977,377.520005625486
"107",1,17,27893,"ROGERSLK",41.366667,-72.116667,-13.7179996933788,4.4393332341065,-11.4249997446314,-29.7399993352592,356.44000531137,367.320005473495,363.560005417466,278.280004146695
"108",1,17,27560,"ROSELK",41.916667,-77.925,-16.1006663067887,2.69266660648088,-16.0733329740663,-31.6749992920086,278.480004149675,490.60000731051,308.640004599094,130.680001947284
"109",1,17,33668,"SANDYRUN",32.589,-83.052,9.49766645437727,23.9073327989628,9.21933312726518,-6.39199985712767,374.180005575717,299.920004469156,353.180005262792,452.160006737709
"110",1,17,28512,"STOTZEL",40.216667,-84.689444,-9.14966646215568,11.8333330688377,-10.5199997648597,-29.1513326817503,307.780004586279,368.720005494356,295.580004404485,138.680002066493
"111",1,17,36891,"TULANEG",27.5895,-81.5008,17.8586662674944,25.3293327671786,18.9379995767027,10.8899997565895,205.580003063381,495.86000738889,203.620003034174,196.220002923906
"112",1,17,32384,"WHITEPND",34.166667,-80.775,6.48666652167837,22.4173328322669,6.9536665112401,-8.17299981731921,398.740005941689,427.880006375909,434.780006478727,384.920005735755
"113",1,17,24629,"WOLFCRK",46.116667,-94.116667,-19.0889995733276,-1.74033329443385,-22.6346661607424,-37.5259991612285,81.8800012201071,444.880006629229,77.7800011590123,19.4600002899766
"114",1,16,20840,"ALEXISLK",52.516667,-57.033333,-20.3199995458126,-4.0489999094978,-24.2666661242644,-37.1943325019752,106.74000159055,194.640002900362,116.040001729131,64.6800009638071
"115",1,16,31409,"ANDERSON",36.033333,-85.5,2.92533326794704,20.4106662104527,1.98833328889062,-16.9903329535698,497.100007407367,444.640006625652,592.740008832514,406.500006057322
"116",1,16,27889,"BINNEWTR",41.4128,-74.5467,-11.0176664204026,7.604999830015,-9.93733311121662,-27.1689993927255,371.480005535483,501.040007466078,424.860006330907,239.800003573298
"117",1,16,27550,"BONDI",42.088056,-82.6375,-12.6953330495705,7.74466649355988,-14.0099996868521,-30.607665982532,192.320002865791,323.820004825294,240.100003577769,87.3800013020635
"118",1,16,34927,"BORIACKB",30.36,-97.126111,15.8633329787602,28.3299993667752,14.752333003593,-0.658666651944319,195.200002908707,134.500002004206,401.540005983412,316.080004709959
"119",1,16,29810,"BROWNSPD",38.154722,-79.616389,-2.74499993864447,14.9003330002849,-2.5646666093419,-18.5943329177176,397.72000592649,485.880007240176,470.620007012784,299.020004455745
"120",1,16,34952,"CAMEL",30.266667,-85.016667,13.9169996889308,25.4639994308352,13.8186663577954,0.294999993406236,354.480005282164,312.480004656315,476.820007105172,473.280007052422
"121",1,16,28512,"CARTER",40.216667,-84.680556,-6.84499984700233,13.8036663581307,-8.27399981506169,-27.3573327218493,287.160004279017,333.280004966259,298.380004446208,134.46000200361
"122",1,16,25014,"CHANCEHA",45.672778,-62.606944,-15.0556663301463,1.39233330221226,-16.9643329541509,-35.5189992060885,144.660002155602,290.760004332662,233.820003484189,58.8600008770823
"123",1,16,25018,"CHASE",45.651389,-60.675,-14.0853330185016,0.756333316427966,-15.1666663276652,-32.6876659360404,177.720002648234,328.760004898906,273.520004075766,72.6400010824204
"124",1,16,28183,"CHAT2003",40.676,-88.323,-6.79033318155755,14.7686663365612,-8.69966647221396,-28.2529993684962,250.800003737211,311.780004645884,270.54000403136,105.02000156492
"125",1,16,29772,"CHEYENNE",38.466667,-98.666667,1.58633329787602,22.4609994979575,0.418333323982855,-18.6223329170918,197.600002944469,232.980003471673,156.560002332926,61.2400009125471
"126",1,16,32710,"CLEARPND",33.798611,-78.953611,11.1809997500852,24.5626661176483,11.8406664020071,-1.65966662957023,364.020005424321,367.480005475879,441.720006582141,404.160006022453
"127",1,16,26590,"CRAWFBOG",43.471667,-79.945278,-15.9213329774638,4.16433324025323,-16.4433329657962,-31.8786659541229,194.820002903044,349.220005203784,231.240003445745,89.0600013270974
"128",1,16,28849,"CRIDERS",39.966667,-77.55,-5.15233321816971,13.5943330294763,-4.46733323348065,-20.5103328748917,352.880005258322,466.960006958246,410.720006120205,240.620003585517
"129",1,16,27217,"CRYSTAL",42.2306,-88.3442,-11.4923330764597,10.3259997691959,-12.9569997103885,-31.4969992959872,200.800002992153,332.56000495553,228.300003401935,69.760001039505
"130",1,16,30754,"CUPOLA",36.8,-91.1,2.87866660232345,21.814332845745,0.878999980352819,-19.1209995726123,342.740005107224,316.560004717112,464.000006914139,291.240004339814
"131",1,16,27238,"DANSVILL",42.4984,-77.6315,-15.9996663090462,3.16599992923439,-16.1053329733511,-32.2363326127951,264.840003946424,492.840007343888,303.180004517734,110.300001643598
"132",1,16,33983,"GOSHEN",31.721111,-86.134167,12.2936663918818,25.0639994397759,11.6629997393116,-3.61266658591727,375.740005598962,232.780003468692,464.100006915629,527.260007856786
"133",1,16,30442,"JACKSON",37.4331,-85.7238,1.38533330236872,20.1043328839665,0.29666666003565,-19.5786662290494,446.580006654561,368.420005489886,524.640007817745,334.880004990101
"134",1,16,25930,"KELLNERS",44.238056,-87.848056,-16.5926662957917,3.76933324908217,-17.8013329354425,-33.4243325862413,133.620001991093,297.460004432499,177.540002645552,41.5800006195903
"135",1,16,24310,"KOTIRANT",46.72,-92.62,-20.2866662132243,-2.70499993953854,-22.735332825159,-36.708665846164,84.9200012654066,452.820006747544,98.4800014674664,20.0200002983212
"136",1,16,23990,"KYLENLK",47.35,-91.8,-22.9726661531876,-5.9989998659119,-24.5083327855294,-36.890665842096,75.9600011318922,406.400006055832,109.220001627505,21.1800003156066
"137",1,16,36891,"LKANNIE",27.2,-81.416667,19.2976662353302,26.0983327499901,20.4589995427057,12.5476663862045,208.100003100932,543.200008094311,251.880003753304,189.2000028193
"138",1,16,27569,"MOHAWK",41.816667,-73.283333,-13.086333040831,6.13133319628735,-11.5716664080198,-30.4289993198588,352.340005250275,452.100006736815,380.080005663633,227.660003392398
"139",1,16,29135,"MUSCOTAA",39.53,-95.513333,-1.79433329322686,19.8886662221203,-3.91433324584117,-24.55766611776,221.360003298521,297.380004431307,218.580003257096,63.8000009506941
"140",1,16,27897,"NOBOTTOM",41.283333,-70.208333,-12.1303330621993,6.57366651973377,-9.30233312540998,-29.8556659993405,370.40000551939,383.96000572145,382.34000569731,253.200003772974
"141",1,16,26559,"OKOBOJI",43.333333,-95.2,-12.0759997300804,10.0043331097191,-14.2256663486982,-34.1629992363974,148.260002209246,268.72000400424,131.520001959801,32.0600004777312
"142",1,16,27889,"OTISVILL",41.4749,-74.5162,-11.0176664204026,7.604999830015,-9.93733311121662,-27.1689993927255,371.480005535483,501.040007466078,424.860006330907,239.800003573298
"143",1,16,34927,"PATSCHKE",30.366667,-97.116667,15.8633329787602,28.3299993667752,14.752333003593,-0.658666651944319,195.200002908707,134.500002004206,401.540005983412,316.080004709959
"144",1,16,31077,"PWFTSWAL",36.6,-90.583333,3.2719999268651,22.405666165861,1.07999997586012,-19.1933329043289,352.100005246699,315.420004700124,453.880006763339,301.340004490316
"145",1,16,31104,"ROCKYHOC",36.166667,-76.683333,4.41799990125001,20.8849995331839,6.34533319150408,-8.06733315301438,416.94000621289,400.000005960464,448.700006686151,390.880005824566
"146",1,16,27893,"ROGERSLK",41.366667,-72.116667,-12.4539997216314,6.45599985569716,-9.59333311890562,-28.6379993598908,370.560005521774,360.500005371869,366.76000546515,281.860004200041
"147",1,16,27560,"ROSELK",41.916667,-77.925,-14.2843330140536,4.95066655601064,-14.1093330179652,-30.5459993172437,288.04000429213,483.220007200539,320.560004776716,130.120001938939
"148",1,16,33668,"SANDYRUN",32.589,-83.052,11.2263330824052,24.5496661179389,10.6599997617304,-4.96399988904595,387.940005780756,321.500004790723,371.740005539358,474.220007066429
"149",1,16,28517,"SMOOTLK",40.205556,-82.445833,-6.71633318321159,12.7086663826058,-8.06666648636262,-25.5139994297177,294.82000439316,426.180006350577,317.08000472486,150.700002245605
"150",1,16,28512,"STOTZEL",40.216667,-84.689444,-6.84499984700233,13.8036663581307,-8.27399981506169,-27.3573327218493,287.160004279017,333.280004966259,298.380004446208,134.46000200361
